-1,06502422174972E-05;-1,02738059329884E-05;-9,83298298520428E-06;-1,02570065651937E-05;-1,07175595517667E-05;-1,10743437579693E-05;-1,104107277336E-05;-1,12845269572977E-05;-1,10162457881078E-05;-1,08361725170441E-05;-1,08733897879562E-05;-1,07931663922173E-05;-1,08185328937934E-05;-1,13641867137065E-05;-1,15291652690991E-05;-1,13514861946272E-05;-1,09531663126228E-05;-1,06681070658602E-05;-1,02986674144349E-05;-1,01538335396522E-05;-9,95276314263895E-06;-1,06513240468916E-05;-1,1953297961908E-05;-1,23934650113326E-05;
-1,36728330821008E-05;-1,54856965004896E-05;-1,65398212610931E-05;-1,71217463662622E-05;-1,7383716051221E-05;-1,7804561185952E-05;-1,80636249568975E-05;-1,79016070077902E-05;-1,77999605246048E-05;-1,77975234935776E-05;-1,78758436708758E-05;-1,79479299083076E-05;-1,7632733549729E-05;-1,79220427354833E-05;-1,81287531554752E-05;-1,81362168625103E-05;-1,78386201955704E-05;-1,74786307710735E-05;-1,72519181221609E-05;-1,71970040937835E-05;-1,68395796906361E-05;-1,69958115345052E-05;-1,78296788435076E-05;-1,86372852817374E-05;
-1,83384829582938E-05;-2,13013197436161E-05;-2,24178815355313E-05;-2,29484241405127E-05;-2,34367353508142E-05;-2,42247140977224E-05;-2,45922850358059E-05;-2,42518445856435E-05;-2,41838196229215E-05;-2,42410144861198E-05;-2,43327683774869E-05;-2,44106851311343E-05;-2,36844286943329E-05;-2,36398915627853E-05;-2,37915540349434E-05;-2,41041979300854E-05;-2,40105229492966E-05;-2,36832095719254E-05;-2,3749133079923E-05;-2,3750420357956E-05;-2,3567537413695E-05;-2,3364371534833E-05;-2,38152626890423E-05;-2,40763689733371E-05;
-2,22682736047067E-05;-2,54868103609625E-05;-2,68797798762479E-05;-2,76346421967067E-05;-2,8491831377487E-05;-2,94548381878602E-05;-3,00216422617057E-05;-2,97620258625311E-05;-2,96416479376969E-05;-2,98103716391261E-05;-2,9811198168026E-05;-2,99066293064177E-05;-2,93555494283618E-05;-2,92788938133631E-05;-2,94294214640417E-05;-2,97035082271924E-05;-2,94964650337512E-05;-2,90722729758133E-05;-2,91815836701879E-05;-2,90806351031118E-05;-2,88056666603929E-05;-2,85200390763662E-05;-2,87891707221167E-05;-2,89132446676603E-05;
-2,46571209767351E-05;-2,87600603398301E-05;-3,04901033539237E-05;-3,16073089686618E-05;-3,28071113861739E-05;-3,38127658552643E-05;-3,44607300811343E-05;-3,45639001071263E-05;-3,45768772054771E-05;-3,4973321840509E-05;-3,49783466719683E-05;-3,49440823602178E-05;-3,46253767587995E-05;-3,45247049745524E-05;-3,4580286267893E-05;-3,45579445328243E-05;-3,42078148237975E-05;-3,3665950327967E-05;-3,372112759234E-05;-3,35588770797966E-05;-3,31401907791868E-05;-3,27490793312465E-05;-3,31659431617177E-05;-3,33626723423198E-05;
-2,793765488023E-05;-3,20228382193356E-05;-3,38686001669827E-05;-3,55426400724376E-05;-3,7013317215657E-05;-3,81015650853822E-05;-3,86094245944498E-05;-3,86889494743765E-05;-3,86552244556971E-05;-3,91328131039673E-05;-3,9178844272312E-05;-3,91641193070575E-05;-3,92361461597482E-05;-3,92265783199064E-05;-3,92996670414066E-05;-3,90616856144107E-05;-3,84220864014493E-05;-3,76070124718644E-05;-3,74432748990056E-05;-3,70950606891022E-05;-3,66225062461925E-05;-3,62174894279139E-05;-3,65258302417095E-05;-3,69661703589653E-05;
-3,20653435307701E-05;-3,51219688029989E-05;-3,66864673738155E-05;-3,88883033003786E-05;-4,05548011515696E-05;-4,17377499393596E-05;-4,22572573162478E-05;-4,24012688988311E-05;-4,24493194354318E-05;-4,28654928621194E-05;-4,28669623704913E-05;-4,27480247717167E-05;-4,3090329706906E-05;-4,30724393196485E-05;-4,31385172466876E-05;-4,2803361777457E-05;-4,19566377050656E-05;-4,09680637105797E-05;-4,05387172891283E-05;-4,00404312957039E-05;-3,95953452185845E-05;-3,91218225021979E-05;-3,88297884280455E-05;-3,90621657124003E-05;
-3,55251969790067E-05;-3,7257047456058E-05;-3,88006041999626E-05;-4,17370141808931E-05;-4,35223369708864E-05;-4,4591158140072E-05;-4,54630082974911E-05;-4,58989720782107E-05;-4,61993213446679E-05;-4,64722078849622E-05;-4,61551656123901E-05;-4,58824871617797E-05;-4,63987005485028E-05;-4,64140376913626E-05;-4,61960131425092E-05;-4,57982037891111E-05;-4,48999431785296E-05;-4,3883498986624E-05;-4,31857820265148E-05;-4,24227809008726E-05;-4,19384733195237E-05;-4,1225766324482E-05;-4,06710402713784E-05;-4,03486947850468E-05;
-3,83155055791394E-05;-4,05059848067369E-05;-4,19986889497976E-05;-4,45247503955745E-05;-4,63260681310194E-05;-4,7327078070348E-05;-4,83001921957344E-05;-4,87555510898799E-05;-4,91443904488383E-05;-4,91102089292852E-05;-4,88207740034352E-05;-4,86110969323736E-05;-4,90706976074443E-05;-4,91111273163281E-05;-4,88739042710813E-05;-4,85479575582634E-05;-4,7608212667747E-05;-4,65766406612534E-05;-4,56871662272146E-05;-4,47683843660912E-05;-4,40618192467805E-05;-4,31377034786393E-05;-4,2425328029996E-05;-4,10994320713507E-05;
-4,35726165049305E-05;-4,45971871134835E-05;-4,54440109586016E-05;-4,72698566928868E-05;-4,89944660391886E-05;-5,00266254243123E-05;-5,09368725513503E-05;-5,11315746133171E-05;-5,13740178512783E-05;-5,11044667326864E-05;-5,07655344574418E-05;-5,0819126531972E-05;-5,12405466931966E-05;-5,12886992635517E-05;-5,10946054186814E-05;-5,07873200661695E-05;-5,00050034738476E-05;-4,90950102920687E-05;-4,8092015979093E-05;-4,68780516701566E-05;-4,60549616182444E-05;-4,53313017376919E-05;-4,4254239131436E-05;-4,22922843541495E-05;
