-7,95502667472192E-05;-8,38197411781039E-05;-8,48327755420542E-05;-8,50152220124301E-05;-8,79997594154247E-05;-9,1128484044134E-05;-9,10078499600786E-05;-9,06034149750212E-05;-9,32337022447882E-05;-9,32109014257776E-05;-9,51198657332952E-05;-9,53742685112502E-05;-9,47323752882312E-05;-9,51340915520404E-05;-9,51672207634147E-05;-9,48844677566285E-05;-9,27835322954706E-05;-9,58894933376087E-05;-9,14424662994406E-05;-8,83650926510882E-05;-8,57203558695119E-05;-8,4742219272016E-05;-8,09751483501486E-05;-7,88949033534436E-05;
-0,000134111826028516;-0,000139406994350111;-0,000144143052722256;-0,000148796813718377;-0,000151001885541291;-0,000153054945812414;-0,000156332057301256;-0,000159617533341816;-0,000159744979200127;-0,000160322411119296;-0,000161350224715306;-0,000162525824151771;-0,000161740019152035;-0,000163440068206455;-0,000162354845812729;-0,000159645065451741;-0,000157948572052646;-0,000156678860037118;-0,000155251498100029;-0,000152735513182733;-0,00015027505654075;-0,000146333507473173;-0,000140432227624387;-0,000133918450387682;
-0,000191475904372851;-0,000199485949437417;-0,000205997438413874;-0,000212274809214819;-0,000215512342620627;-0,000219896962249777;-0,000222116807350403;-0,000227439246842209;-0,000251466418731638;-0,000228594004482829;-0,000229845557299768;-0,000230493797658937;-0,000232045606423981;-0,000230901630999369;-0,000231506736511733;-0,000231424095716193;-0,000229309102877551;-0,000225333826151086;-0,000222231294387143;-0,000216761906870033;-0,000212138844261744;-0,000207641854245821;-0,000201088983175168;-0,000191993445497474;
-0,000251184178466701;-0,000261912629582639;-0,000272623289390594;-0,000277428593335571;-0,000283225064066528;-0,000285666555711828;-0,00028802486590962;-0,000297405317752464;-0,000298628038223114;-0,000301449101414164;-0,000305507656719328;-0,000305533045590778;-0,00030158786711354;-0,000300148721095184;-0,000301121075040101;-0,000301762773361247;-0,000327784283783217;-0,000296173333452998;-0,000290302998024572;-0,000283816751050381;-0,000277052279145096;-0,000271510524740393;-0,000260728636590102;-0,000247204205635398;
-0,000312348394913897;-0,000325556992123666;-0,000339303414961023;-0,000346435150262892;-0,000352408141978344;-0,000359202326350783;-0,000361873058764672;-0,000369506763433947;-0,000369488620520997;-0,000374226434743719;-0,000380591786935724;-0,000377576882840458;-0,000375810426106682;-0,000374373509885118;-0,000372623374516934;-0,000370838738433577;-0,000369128749397873;-0,000361917435341752;-0,000355840177178379;-0,000351432926493089;-0,000346022815321589;-0,000335782881890623;-0,000318308424752445;-0,000304094842078939;
-0,000371845335379817;-0,000386162021413838;-0,000404858534281516;-0,000414153095064762;-0,000423255743143613;-0,000439337657923033;-0,000398153017030722;-0,000441122261790383;-0,000448986781051985;-0,000449502930479184;-0,000448572543760406;-0,000450091236018579;-0,000453621996655329;-0,0004545449801725;-0,000444678209760241;-0,00044505265985606;-0,000439393093358831;-0,000430001070157005;-0,000427704865472833;-0,000420879514436479;-0,000412132969898948;-0,000402806898705421;-0,00038637689549148;-0,000375112835882874;
-0,000433251937423051;-0,000451240282629328;-0,000466120579375229;-0,000484645058264732;-0,00049557149297641;-0,000507108542194601;-0,000510412986244546;-0,000517543216929539;-0,000520339649725088;-0,000530327409066444;-0,000528743732957082;-0,00053212680822412;-0,000707796099703728;-0,000541146915651325;-0,000524347769612632;-0,000521061675755163;-0,000512642642149785;-0,000510629758110781;-0,000504875797801674;-0,000496118227346187;-0,000485897259068224;-0,000473722308441893;-0,000453893074137568;-0,000441066086679598;
-0,000502471325944498;-0,000519557145494787;-0,000533922135744547;-0,000550410739123208;-0,000572788991036077;-0,000577487218649253;-0,000585309205121121;-0,000588307461299564;-0,000600696048465466;-0,000608684459095343;-0,000609915227670399;-0,000602568866455044;-0,000602428187292503;-0,000613636534183115;-0,000605312224848831;-0,000599066282177318;-0,000592961962013305;-0,00058357820930155;-0,000572904831045662;-0,000566267402462017;-0,000555670092097671;-0,000541021603496006;-0,000521291226647236;-0,000501644468258178;
-0,000568096564038001;-0,000592520997344081;-0,000613040997393455;-0,000628705113456363;-0,000347058118137511;-0,000657480030838542;-0,000664569038036689;-0,000675919713984285;-0,00066591452069531;-0,000680649201825645;-0,000687985488752929;-0,000678862239183786;-0,000684308207965501;-0,000686873076091388;-0,000717960817866015;-0,000674526240246109;-0,000671939240035613;-0,000662004575247011;-0,000649988209374897;-0,00064033287669929;-0,000627222750424039;-0,000614591592864144;-0,000591795267652628;-0,000571818970342974;
-0,00062687231519476;-0,000664117641306916;-0,000679860007437583;-0,000701177582769219;-0,000719171420456632;-0,000729547306434597;-0,000743554047133443;-0,000746261868485476;-0,0007571464070395;-0,00079189143126257;-0,000763087567690945;-0,000761010762843739;-0,000765688084527483;-0,000768517090364185;-0,000763213072886515;-0,000755764376833667;-0,000752646181496175;-0,000740320310470111;-0,000730785136084933;-0,000721361825242184;-0,000708952941252505;-0,000688773383473062;-0,000661375375457851;-0,000643330661006303;
-0,000701100722181991;-0,000733839232466948;-0,000756922903505597;-0,000778884371896993;-0,000805280235553596;-0,000825109582478945;-0,000822193911119484;-0,000828501864987174;-0,000829609263576003;-0,000845330032802849;-0,00084785969869472;-0,000851143781545716;-0,000847406600314571;-0,000847477703302957;-0,000845064896097369;-0,000836593279430531;-0,000828907922112876;-0,000821284491820506;-0,000808956482714507;-0,000795748710913813;-0,00078026018739763;-0,000761924658817748;-0,000740079367176349;-0,000718395806458716;
-0,000780792577273814;-0,000810411788705778;-0,000835486437225086;-0,00086065229024257;-0,000881768338174993;-0,00089024120246961;-0,000935956675860439;-0,00097455380289091;-0,000918311668812066;-0,000917372740772748;-0,000928527539485913;-0,000934880802034854;-0,000935878962764036;-0,000929945812089272;-0,000926208096473147;-0,000918311144872064;-0,000908217449435256;-0,000901485963851201;-0,00088616159700905;-0,000867212432879683;-0,000846386955842604;-0,000828693506321088;-0,000835843370225575;-0,000794752016176403;
-0,000855681448257428;-0,000882827443277279;-0,00091438430840185;-0,000941632480206067;-0,000961671261507036;-0,000978086945721657;-0,00100578549449892;-0,000963293304963031;-0,000992524663914196;-0,00100109771699408;-0,00101151277597467;-0,001010953363064;-0,00100989505511961;-0,00101432399893042;-0,00100626701339479;-0,000987980846616665;-0,000986165106098724;-0,000982395042782969;-0,000969090061218481;-0,000944753435419443;-0,000929739762042914;-0,000903961556261379;-0,000880774119963235;-0,000852258528041716;
-0,00093274400062171;-0,000958422817433302;-0,000980065555694409;-0,00101683972479805;-0,00104152295102722;-0,00105192342304861;-0,00104375686335345;-0,00103203158457177;-0,00108396135492228;-0,00108799437828111;-0,00109625165922012;-0,00109951594683366;-0,00109302074829998;-0,00109752347377423;-0,00108964017807978;-0,00107433036940563;-0,0010717515091585;-0,00106078841085377;-0,00105183231988804;-0,00103051031823043;-0,0010094864996546;-0,000984274948464758;-0,000963762188490591;-0,000927739520676596;
-0,00101347556343967;-0,00104647982399797;-0,0010587293842832;-0,00126515344237532;-0,00111887642545128;-0,00114135346545652;-0,00114616252295718;-0,00115880754290743;-0,00109147874961479;-0,00116704182039484;-0,00118392021551017;-0,00118803659607636;-0,00118642106167499;-0,00117884972343063;-0,001166491072496;-0,00116158883785999;-0,00115988795803901;-0,00114558086268346;-0,00113525439999762;-0,00111563078155541;-0,00109224088593862;-0,00106399074093133;-0,00104661065272182;-0,00100435260955578;
-0,00109483000089483;-0,00113202497902876;-0,00113848123390881;-0,00116442303389874;-0,00119594301172299;-0,00122325750135133;-0,00123672871373515;-0,00123819310398687;-0,00125816406134049;-0,00125933319448279;-0,00127471423230929;-0,00127180021041795;-0,00127156639570103;-0,00126418076175128;-0,00125323691742096;-0,00124382633428866;-0,00124307163794413;-0,00123103953080772;-0,00121681047977518;-0,0011920846893787;-0,00117755765666061;-0,00115384506160865;-0,00113179296192811;-0,0010883138943143;
-0,00115964658741063;-0,00119598010118693;-0,00127119571021694;-0,00125320487030933;-0,00128501185363916;-0,0013037008416461;-0,00131798063530653;-0,00134264330696965;-0,00134083258231499;-0,00135032982765892;-0,00135531487411811;-0,00135646488141106;-0,0013520199587731;-0,00135386875231802;-0,00134240307679079;-0,00134106126563438;-0,00132758828227963;-0,00131491620672364;-0,00130481088899614;-0,00128310016910405;-0,00126394103369876;-0,0012456264564662;-0,00121352025828969;-0,0011656498615622;
-0,00123422029646747;-0,00127370842206176;-0,00131456645254957;-0,00134173108835967;-0,0013680052140046;-0,00139203277650779;-0,00140891827354039;-0,00141028832189249;-0,00141489433647735;-0,00143030478287187;-0,00143734755064884;-0,00144570129586441;-0,00144340685173461;-0,00144040212063601;-0,0014253355258802;-0,00143198461194061;-0,0014086303234393;-0,00139731397538867;-0,00138610515854509;-0,00136764108512466;-0,00135287300979314;-0,00132970571995372;-0,00129929131882989;-0,00125077190270417;
-0,00132847877129905;-0,00136877911516819;-0,00140885078590713;-0,00143405030024724;-0,00144583266876452;-0,00147553252672594;-0,00149515446676673;-0,00150764724264718;-0,00150592373984182;-0,0015224176276547;-0,00153552274890956;-0,0015293995236334;-0,00152173772013953;-0,00151591864897682;-0,00150703563286925;-0,0015191991417538;-0,00148980225836226;-0,00148335680977141;-0,00147839955204176;-0,0014499934301142;-0,00141404719741445;-0,0014088435787869;-0,00138973832959266;-0,00134554505099516;
-0,00142647581215272;-0,00146070524095876;-0,00149736260904376;-0,00153303747839573;-0,00153876216383253;-0,00164590361505645;-0,00158704984821156;-0,00159444337818115;-0,00160240024391101;-0,0015951503368683;-0,00160752434415201;-0,00162153589506886;-0,00162453885117486;-0,00161495817826562;-0,00159837091835868;-0,00159301727271099;-0,00157104903101413;-0,00157487523691202;-0,00156687090895957;-0,00154115593937831;-0,0015142172111382;-0,00150972728846455;-0,00147980644273105;-0,0014324556526617;
-0,0015284646243714;-0,00156671257900598;-0,00160006069515362;-0,00161146977151816;-0,00163488815069002;-0,00164481295681185;-0,00167251884415975;-0,00169955676156519;-0,00170510788760225;-0,00169095380198314;-0,00170329023420379;-0,00170512295609626;-0,00170822311244478;-0,00170432019929478;-0,00169624615132591;-0,00167289512188518;-0,00166270906026966;-0,00166128097892226;-0,00165813130219306;-0,00164072492101752;-0,0016226103025474;-0,00160434465625769;-0,00156957607748609;-0,00152015771246283;
-0,00163528380480216;-0,00166757435502518;-0,00168937411262959;-0,00184473927326678;-0,00190440733545927;-0,00173917914838739;-0,00176334800575262;-0,00178127973458686;-0,00178913629143551;-0,00177233084629336;-0,00180091004658323;-0,00180325785201774;-0,00178859676245224;-0,00178210416629554;-0,00178651331006563;-0,00178147358914771;-0,00177497966366502;-0,00176427771936005;-0,00175059233589536;-0,00173725502513378;-0,00170114508344454;-0,00168768901244221;-0,00165694718198495;-0,00161859971061062;
-0,00173804496718333;-0,00176035872607372;-0,00179997000262233;-0,00184800755343417;-0,0018094261831294;-0,00183369336536998;-0,00184879545687977;-0,00187105488470252;-0,00188743894449317;-0,00189581422031893;-0,00189529486593187;-0,0018925665507652;-0,00188691373537608;-0,00187884752506307;-0,00189168824138619;-0,00186297010465353;-0,00188522503103172;-0,00187278802609114;-0,00184789963515186;-0,00183582929049919;-0,00180580147869591;-0,00176445360844468;-0,00175069245665327;-0,00172799467046048;
-0,00183509462669917;-0,00185253575362765;-0,00186976845672859;-0,00190098632845093;-0,00150388457902295;-0,00193268990470585;-0,00195168783152155;-0,00196017627291667;-0,00197597144197914;-0,00198798827597102;-0,00199160005008991;-0,00197656561456938;-0,00196095847053357;-0,00196099638183966;-0,00194699785122054;-0,00194679712893731;-0,0019972109141122;-0,00198113446975867;-0,0019454378917203;-0,00192080108632808;-0,00190121810213384;-0,00185188987961737;-0,00182449528789164;-0,00182730012141974;
-0,00194364749231113;-0,00196067658457366;-0,00196609269183057;-0,00197557809958937;-0,00200853067079265;-0,00203107713245743;-0,0020473711830391;-0,00204959639756908;-0,00204921452215956;-0,00205972493964168;-0,00207936128285269;-0,00206609002981395;-0,00205307424455725;-0,00207462105058198;-0,00205466364246831;-0,00204279859529777;-0,00207426725134496;-0,00207358609380037;-0,00203177078147121;-0,00202459966284607;-0,00200873204171614;-0,00197242170440859;-0,00194262365837972;-0,00191845089638321;
-0,00205014182287755;-0,00206701555916311;-0,00206153348185012;-0,0020935286529209;-0,00211279258729746;-0,00214168449073782;-0,00215150628098115;-0,00214101511618026;-0,00211878953962241;-0,00214170110598388;-0,00216887687072642;-0,00216295200812056;-0,00215241717363313;-0,00216935485298109;-0,00217072617161307;-0,00215497441054424;-0,00214727261209191;-0,00215006870701018;-0,00214811140067184;-0,00212618523336516;-0,0021127721642813;-0,00205198903135795;-0,00204064581686225;-0,00204125160871627;
-0,00214458319412358;-0,00215883663850036;-0,00217561761233753;-0,00219963985331617;-0,00222481432690813;-0,00224310584508203;-0,00225339700151039;-0,00224150322260641;-0,00223977673698528;-0,00224729526783563;-0,00225887303955119;-0,00225560494538968;-0,00225669153512342;-0,0022472611486819;-0,00225809542686761;-0,00225279048029847;-0,00223582534077593;-0,0022522206921991;-0,00224398161610395;-0,00222075378445652;-0,00218865114194955;-0,0021619955230392;-0,00215279978502281;-0,00214823665885433;
-0,00223479150739081;-0,00225284597888731;-0,00226778148761753;-0,00229604665443617;-0,00232173892200649;-0,00234578973589805;-0,00233136570678028;-0,00235716445979506;-0,0023520262635941;-0,00235778385896879;-0,00234864858114747;-0,0023576395292082;-0,00236328231483185;-0,00234790162261334;-0,00235262147518256;-0,00234750358525559;-0,00233764612866594;-0,00234274653170985;-0,00233218577248806;-0,00232117112781793;-0,00229458502204238;-0,00227034741320153;-0,00227089652076984;-0,00226023939465847;
-0,00236040360886136;-0,00236146581866592;-0,00237804648605788;-0,00240560405984525;-0,00242816965003101;-0,00243372192930735;-0,00242270120247667;-0,00241733649340858;-0,00244061246320371;-0,00243165298797976;-0,00244160454317921;-0,00243842391688531;-0,00243192907757361;-0,00244934235911387;-0,00244884447425875;-0,00243841542473433;-0,00242325888319783;-0,00243863961892998;-0,00243287894890898;-0,00242012509541212;-0,00240762445142195;-0,00238540484151883;-0,00238444427492368;-0,00239594771571205;
